,OBJECTID,County,Mlr_wet16,Mpl_wet16,Mbr_wet16,Mtk_wet16,Mhg_wet16,Mgt_wet16,Msh_wet16,Meq_wet16,Mdk_wet16,Blr_wet16,Bpl_wet16,Bbr_wet16,Mlr_wet20,Mpl_wet20,Mbr_wet20,Mtk_wet20,Mhg_wet20,Mgt_wet20,Msh_wet20,Meq_wet20,Mdk_wet20,Blr_wet20,Bpl_wet20,Bbr_wet20,Mlr_wet50,Mpl_wet50,Mbr_wet50,Mtk_wet50,Mhg_wet50,Mgt_wet50,Msh_wet50,Meq_wet50,Mdk_wet50,Blr_wet50,Bpl_wet50,Bbr_wet50,Mlr_wet16_wt,Mpl_wet16_wt,Mbr_wet16_wt,Mtk_wet16_wt,Mhg_wet16_wt,Mgt_wet16_wt,Msh_wet16_wt,Meq_wet16_wt,Mdk_wet16_wt,Blr_wet16_wt,Bpl_wet16_wt,Bbr_wet16_wt,Mlr_wet20_wt,Mpl_wet20_wt,Mbr_wet20_wt,Mtk_wet20_wt,Mhg_wet20_wt,Mgt_wet20_wt,Msh_wet20_wt,Meq_wet20_wt,Mdk_wet20_wt,Blr_wet20_wt,Bpl_wet20_wt,Bbr_wet20_wt,Mlr_wet50_wt,Mpl_wet50_wt,Mbr_wet50_wt,Mtk_wet50_wt,Mhg_wet50_wt,Mgt_wet50_wt,Msh_wet50_wt,Meq_wet50_wt,Mdk_wet50_wt,Blr_wet50_wt,Bpl_wet50_wt,Bbr_wet50_wt,Mlr_wet16_tech,Mpl_wet16_tech,Mbr_wet16_tech,Mtk_wet16_tech,Mhg_wet16_tech,Mgt_wet16_tech,Msh_wet16_tech,Meq_wet16_tech,Mdk_wet16_tech,Blr_wet16_tech,Bpl_wet16_tech,Bbr_wet16_tech,Mlr_wet20_tech,Mpl_wet20_tech,Mbr_wet20_tech,Mtk_wet20_tech,Mhg_wet20_tech,Mgt_wet20_tech,Msh_wet20_tech,Meq_wet20_tech,Mdk_wet20_tech,Blr_wet20_tech,Bpl_wet20_tech,Bbr_wet20_tech,Mlr_wet50_tech,Mpl_wet50_tech,Mbr_wet50_tech,Mtk_wet50_tech,Mhg_wet50_tech,Mgt_wet50_tech,Msh_wet50_tech,Meq_wet50_tech,Mdk_wet50_tech,Blr_wet50_tech,Bpl_wet50_tech,Bbr_wet50_tech,Mlr_wet16_wt_tech,Mpl_wet16_wt_tech,Mbr_wet16_wt_tech,Mtk_wet16_wt_tech,Mhg_wet16_wt_tech,Mgt_wet16_wt_tech,Msh_wet16_wt_tech,Meq_wet16_wt_tech,Mdk_wet16_wt_tech,Blr_wet16_wt_tech,Bpl_wet16_wt_tech,Bbr_wet16_wt_tech,Mlr_wet20_wt_tech,Mpl_wet20_wt_tech,Mbr_wet20_wt_tech,Mtk_wet20_wt_tech,Mhg_wet20_wt_tech,Mgt_wet20_wt_tech,Msh_wet20_wt_tech,Meq_wet20_wt_tech,Mdk_wet20_wt_tech,Blr_wet20_wt_tech,Bpl_wet20_wt_tech,Bbr_wet20_wt_tech,Mlr_wet50_wt_tech,Mpl_wet50_wt_tech,Mbr_wet50_wt_tech,Mtk_wet50_wt_tech,Mhg_wet50_wt_tech,Mgt_wet50_wt_tech,Msh_wet50_wt_tech,Meq_wet50_wt_tech,Mdk_wet50_wt_tech,Blr_wet50_wt_tech,Bpl_wet50_wt_tech,Bbr_wet50_wt_tech,tot_16,tot_16_tech,tot_16_wt,tot_16_wt_tech,tot_20,tot_20_tech,tot_20_wt,tot_20_wt_tech,tot_50,tot_50_tech,tot_50_wt,tot_50_wt_tech,tot_wet_16,tot_wet_16_tech,tot_wet_16_wt,tot_wet_16_wt_tech,tot_wet_20,tot_wet_20_tech,tot_wet_20_wt,tot_wet_20_wt_tech,tot_wet_50,tot_wet_50_tech,tot_wet_50_wt,tot_wet_50_wt_tech,tot_dry_16,tot_dry_16_tech,tot_dry_16_wt,tot_dry_16_wt_tech,tot_dry_20,tot_dry_20_tech,tot_dry_20_wt,tot_dry_20_wt_tech,tot_dry_50,tot_dry_50_tech,tot_dry_50_wt,tot_dry_50_wt_tech
41,42,Santa Barbara,27.22657419,8.567803068,18.37731673,2.235079061,111.2572688,275.2574367,60.6284566,15906.71437,285.941247,23.27307683,7.323695505,13.09066346,29.4709195099,9.27406558135,19.8921986431,2.41932145577,120.428445783,297.947501763,60.6284566,15906.71437,285.941247,25.1915268229,7.92740354466,14.1697551248,53.3824914484,16.7986861225,36.0319644454,4.38226594458,218.139460324,539.690658774,60.6284566,15906.71437,285.941247,45.630963932,14.3593942425,25.6665500893,108.90629676,34.271212272,70.6819874231,8.59645792692,1236.19187556,743.939018108,163.860693514,41859.7746579,772.814181081,31.0307691067,9.76492734,17.4542179467,117.88367804,37.0962623254,76.5084563195,9.30508252219,1338.09384203,805.263518279,163.860693514,41859.7746579,772.814181081,33.5887024306,10.5698713929,18.8930068331,213.529965794,67.19474449,138.584478636,16.8548690176,2423.77178138,1458.62340209,163.860693514,41859.7746579,772.814181081,60.8412852427,19.14585899,34.2220667857,19.058601933,5.9974621476,12.864121711,1.5645553427,77.88008816,192.68020569,42.43991962,11134.700059,200.1588729,16.291153781,5.1265868535,9.163464422,20.6296436569,6.49184590694,13.9245390501,1.69352501904,84.299912048,208.563251234,42.43991962,11134.700059,200.1588729,17.6340687761,5.54918248126,9.91882858739,37.3677440139,11.7590802858,25.2223751118,3.0675861612,152.697622227,377.783461141,42.43991962,11134.700059,200.1588729,31.9416747524,10.0515759697,17.9665850625,76.234407732,23.9898485904,49.4773911962,6.01752054885,865.334312889,520.757312676,114.702485459,29301.8422605,540.969926757,21.7215383747,6.835449138,12.2179525627,82.5185746277,25.9673836278,53.5559194236,6.51355776553,936.665689422,563.684462795,114.702485459,29301.8422605,540.969926757,23.5120917014,7.39890997502,13.2251047832,149.470976056,47.036321143,97.0091350453,11.7984083123,1696.64024697,1021.03638146,114.702485459,29301.8422605,540.969926757,42.5888996699,13.402101293,23.95544675,16739.8929879,11717.9250916,45057.2862949,31540.1004064,16780.0052118,11746.0036483,45243.6519527,31670.5563669,17207.3665089,12045.1565562,47229.2179849,33060.4525894,16739.8929879,11717.9250916,45057.2862949,31540.1004064,16780.0052118,11746.0036483,45243.6519527,31670.5563669,17207.3665089,12045.1565562,47229.2179849,33060.4525894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,Santa Clara,19.68525188,2.193688708,5.364189747,0.745026354,9.933684717,199.1091208,137.7817964,5366.328403,204.5958923,16.82680957,1.875149091,3.821058524,21.3079497126,2.37451920657,5.8063714945,0.806440485617,10.752539805,215.522115703,137.7817964,5366.328403,204.5958923,18.2138798288,2.02972168089,4.13603663162,38.5964015454,4.30111287149,10.5174382682,1.46075531551,19.4767375343,390.38848091,137.7817964,5366.328403,204.5958923,32.9919222193,3.67655987919,7.49185786496,78.74100752,8.774754832,20.6314990269,2.86548597692,110.374274633,538.132758919,372.383233514,14121.91685,552.961871081,22.4357460933,2.500198788,5.09474469867,85.2317988504,9.49807682627,22.3321980558,3.10169417545,119.4726645,582.492204603,372.383233514,14121.91685,552.961871081,24.285173105,2.70629557452,5.51471550883,154.385606182,17.204451486,40.4516856468,5.61828967505,216.408194825,1055.10400246,372.383233514,14121.91685,552.961871081,43.9892296257,4.90207983892,9.98914381995,13.779676316,1.5355820956,3.7549328229,0.5215184478,6.9535793019,139.37638456,96.44725748,3756.4298821,143.21712461,11.778766699,1.3126043637,2.6747409668,14.9155647988,1.6621634446,4.06446004615,0.564508339932,7.52677786349,150.865480992,96.44725748,3756.4298821,143.21712461,12.7497158801,1.42080517663,2.89522564213,27.0174810818,3.01077901005,7.36220678771,1.02252872086,13.633716274,273.271936637,96.44725748,3756.4298821,143.21712461,23.0943455535,2.57359191543,5.24430050547,55.118705264,6.1423283824,14.4420493188,2.00584018385,77.2619922433,376.692931243,260.668263459,9885.341795,387.073309757,15.7050222653,1.7501391516,3.56632128907,59.6622591953,6.64865377839,15.632538639,2.17118592282,83.6308651499,407.744543222,260.668263459,9885.341795,387.073309757,16.9996211735,1.89440690217,3.86030085618,108.069924327,12.0431160402,28.3161799527,3.93280277253,151.485736378,738.572801721,260.668263459,9885.341795,387.073309757,30.792460738,3.43145588725,6.99240067396,5968.26007109,4177.78204976,15836.8124251,11085.7686976,5989.65566625,4192.75896637,15901.8967758,11131.3277431,6217.60735811,4352.32515068,16595.3146382,11616.7202467,5968.26007109,4177.78204976,15836.8124251,11085.7686976,5989.65566625,4192.75896637,15901.8967758,11131.3277431,6217.60735811,4352.32515068,16595.3146382,11616.7202467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,Santa Cruz,0.0,3.211891392,0.0,0.0,0.0,1109.768078,358.1880088,1459.286364,81.34535476,0.0,2.74550131,0.0,0.0,3.47665453713,0.0,0.0,0.0,1201.24865777,358.1880088,1459.286364,81.34535476,0.0,2.97181891327,0.0,0.0,6.29747846975,0.0,0.0,0.0,2175.89567164,358.1880088,1459.286364,81.34535476,0.0,5.3830386144,0.0,0.0,12.847565568,0.0,0.0,0.0,2999.37318378,968.075699459,3840.22727368,219.852310162,0.0,3.66066841333,0.0,0.0,13.9066181485,0.0,0.0,0.0,3246.61799397,968.075699459,3840.22727368,219.852310162,0.0,3.96242521769,0.0,0.0,25.189913879,0.0,0.0,0.0,5880.79911253,968.075699459,3840.22727368,219.852310162,0.0,7.1773848192,0.0,0.0,2.2483239744,0.0,0.0,0.0,776.8376546,250.73160616,1021.5004548,56.941748332,0.0,1.921850917,0.0,0.0,2.43365817599,0.0,0.0,0.0,840.874060438,250.73160616,1021.5004548,56.941748332,0.0,2.08027323929,0.0,0.0,4.40823492883,0.0,0.0,0.0,1523.12697015,250.73160616,1021.5004548,56.941748332,0.0,3.76812703008,0.0,0.0,8.9932958976,0.0,0.0,0.0,2099.56122865,677.652989622,2688.15909158,153.896617114,0.0,2.56246788933,0.0,0.0,9.73463270396,0.0,0.0,0.0,2272.63259578,677.652989622,2688.15909158,153.896617114,0.0,2.77369765238,0.0,0.0,17.6329397153,0.0,0.0,0.0,4116.55937877,677.652989622,2688.15909158,153.896617114,0.0,5.02416937344,0.0,3014.54519826,2110.18163878,8044.03670107,5630.82569075,3106.51685878,2174.56180115,8292.64232064,5804.84962445,4086.39591628,2860.4771414,10941.3216945,7658.92518618,3014.54519826,2110.18163878,8044.03670107,5630.82569075,3106.51685878,2174.56180115,8292.64232064,5804.84962445,4086.39591628,2860.4771414,10941.3216945,7658.92518618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,Shasta,53.41838956,3.18705718,9.546271013,2.110908002,38.24468616,1004.908102,188.5846468,10809.07214,1096.929784,45.66164936,2.724273207,6.800068966,57.8217827952,3.44977318739,10.3331907525,2.28491470817,41.3972782487,1087.74484745,188.5846468,10809.07214,1096.929784,49.4256377459,2.94884093188,7.36061333902,104.73615608,6.24878662551,18.7171447704,4.13880672532,74.9854395061,1970.29922998,188.5846468,10809.07214,1096.929784,89.5277014827,5.34141718164,13.3327322377,213.67355824,12.74822872,36.7164269731,8.11887693077,424.940957333,2715.96784324,509.688234595,28444.9266842,2964.67509189,60.8821991467,3.632364276,9.06675862133,231.287131181,13.7990927496,39.7430413559,8.78813349295,459.969758319,2939.85093905,509.688234595,28444.9266842,2964.67509189,65.9008503279,3.93178790918,9.81415111869,418.944624318,24.995146502,71.9890183476,15.9184874051,833.171550068,5325.13305399,509.688234595,28444.9266842,2964.67509189,119.370268644,7.12188957553,17.776976317,37.392872692,2.230940026,6.6823897091,1.4776356014,26.771280312,703.4356714,132.00925276,7566.350498,767.8508488,31.963154552,1.9069912449,4.7600482762,40.4752479566,2.41484123117,7.23323352678,1.59944029572,28.9780947741,761.421393215,132.00925276,7566.350498,767.8508488,34.5979464221,2.06418865232,5.15242933731,73.3153092557,4.37415063786,13.1020013393,2.89716470773,52.4898076543,1379.20946098,132.00925276,7566.350498,767.8508488,62.6693910379,3.73899202715,9.33291256641,149.571490768,8.923760104,25.7014988812,5.68321385154,297.458670133,1901.17749027,356.781764216,19911.4486789,2075.27256432,42.6175394027,2.5426549932,6.34673103493,161.900991826,9.65936492469,27.8201289492,6.15169344506,321.978830823,2057.89565734,356.781764216,19911.4486789,2075.27256432,46.1305952295,2.75225153642,6.86990578308,293.261237023,17.4966025514,50.3923128433,11.1429411836,583.220085048,3727.59313779,356.781764216,19911.4486789,2075.27256432,83.5591880506,4.98532270287,12.4438834219,13261.1879762,9282.83158337,35405.0372242,24783.5260569,13357.35345,9350.14741497,35692.3748962,24984.6624273,14381.9139854,10067.3397898,38753.7110259,27127.5977181,13261.1879762,9282.83158337,35405.0372242,24783.5260569,13357.35345,9350.14741497,35692.3748962,24984.6624273,14381.9139854,10067.3397898,38753.7110259,27127.5977181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,Sierra,1.374159719,0.0,0.0,0.0,0.0,0.0,0.0,601.462623,0.0,1.174621694,0.0,0.0,1.48743467282,0.0,0.0,0.0,0.0,0.0,0.0,601.462623,0.0,1.27144829742,0.0,0.0,2.69428202521,0.0,0.0,0.0,0.0,0.0,0.0,601.462623,0.0,2.30305260212,0.0,0.0,5.496638876,0.0,0.0,0.0,0.0,0.0,0.0,1582.79637632,0.0,1.56616225867,0.0,0.0,5.94973869129,0.0,0.0,0.0,0.0,0.0,0.0,1582.79637632,0.0,1.69526439656,0.0,0.0,10.7771281009,0.0,0.0,0.0,0.0,0.0,0.0,1582.79637632,0.0,3.07073680283,0.0,0.0,0.9619118033,0.0,0.0,0.0,0.0,0.0,0.0,421.0238361,0.0,0.8222351858,0.0,0.0,1.04120427098,0.0,0.0,0.0,0.0,0.0,0.0,421.0238361,0.0,0.890013808193,0.0,0.0,1.88599741765,0.0,0.0,0.0,0.0,0.0,0.0,421.0238361,0.0,1.61213682148,0.0,0.0,3.8476472132,0.0,0.0,0.0,0.0,0.0,0.0,1107.95746342,0.0,1.09631358107,0.0,0.0,4.1648170839,0.0,0.0,0.0,0.0,0.0,0.0,1107.95746342,0.0,1.18668507759,0.0,0.0,7.5439896706,0.0,0.0,0.0,0.0,0.0,0.0,1107.95746342,0.0,2.14951576198,0.0,0.0,604.011404413,422.807983089,1589.85917745,1112.90142422,604.22150597,422.955054179,1590.4413794,1113.30896558,606.459957627,424.521970339,1596.64424122,1117.65096885,604.011404413,422.807983089,1589.85917745,1112.90142422,604.22150597,422.955054179,1590.4413794,1113.30896558,606.459957627,424.521970339,1596.64424122,1117.65096885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,Siskiyou,30.39707523,2.375806261,22.39052535,5.140681841,151.9853762,302.4086804,390.1212291,4821.561027,872.6138056,25.98319796,2.030821845,15.94938132,32.9027717989,2.57164910284,24.2362247181,5.56443934903,164.513859049,327.336881128,390.1212291,4821.561027,872.6138056,28.1250490916,2.19822687626,17.2641232729,59.598816847,4.65818639267,43.9005663981,10.0792116739,297.994084333,592.925451536,390.1212291,4821.561027,872.6138056,50.9446334755,3.9817837168,31.2715696797,121.58830092,9.503225044,86.1174051923,19.7718532346,1688.72640222,817.320757838,1054.38170027,12688.3184921,2358.41569081,34.6442639467,2.70776246,21.26584176,131.611087196,10.2865964113,93.2162489159,21.4016898039,1827.93176721,884.694273319,1054.38170027,12688.3184921,2358.41569081,37.5000654554,2.93096916834,23.0188310305,238.395267388,18.6327455707,168.8483323,38.7661987458,3311.04538148,1602.50122037,1054.38170027,12688.3184921,2358.41569081,67.9261779673,5.30904495573,41.6954262396,21.277952661,1.6630643827,15.673367745,3.5984772887,106.38976334,211.68607628,273.08486037,3375.0927189,610.82966392,18.188238572,1.4215752915,11.164566924,23.0319402592,1.80015437199,16.9653573027,3.89510754432,115.159701334,229.13581679,273.08486037,3375.0927189,610.82966392,19.6875343641,1.53875881338,12.084886291,41.7191717929,3.26073047487,30.7303964787,7.05544817173,208.595859033,415.047816075,273.08486037,3375.0927189,610.82966392,35.6612434328,2.78724860176,21.8900987758,85.111810644,6.6522575308,60.2821836346,13.8402972642,1182.10848156,572.124530486,738.067190189,8881.82294447,1650.89098357,24.2509847627,1.895433722,14.886089232,92.1277610369,7.20061748794,65.2513742411,14.9811828628,1279.55223704,619.285991323,738.067190189,8881.82294447,1650.89098357,26.2500458188,2.05167841784,16.1131817213,166.876687172,13.0429218995,118.19383261,27.136339122,2317.73176704,1121.75085426,738.067190189,8881.82294447,1650.89098357,47.5483245771,3.71633146901,29.1867983677,6642.95760811,4650.07032567,18902.7616958,13231.9331871,6689.00928609,4682.30650026,19133.7074117,13393.5951882,7179.65036575,5025.75525603,21594.2356782,15115.9649747,6642.95760811,4650.07032567,18902.7616958,13231.9331871,6689.00928609,4682.30650026,19133.7074117,13393.5951882,7179.65036575,5025.75525603,21594.2356782,15115.9649747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,Solano,0.0,0.0,121.1114841,1.589389555,29.63549274,1171.24848,6513.707001,3542.220448,145.4356343,0.0,0.0,86.27101023,0.0,0.0,131.094965335,1.7204063691,32.0784104192,1267.7970221,6513.707001,3542.220448,145.4356343,0.0,0.0,93.3825159486,0.0,0.0,237.460384077,3.11627800603,58.1056003125,2296.43882228,6513.707001,3542.220448,145.4356343,0.0,0.0,169.149502016,0.0,0.0,465.813400385,6.11303675,329.283252667,3165.53643243,17604.6135162,9321.63275789,393.069281892,0.0,0.0,115.02801364,0.0,0.0,504.211405135,6.61694757346,356.426782436,3426.47843812,17604.6135162,9321.63275789,393.069281892,0.0,0.0,124.510021265,0.0,0.0,913.309169529,11.9856846386,645.61778125,6206.59141156,17604.6135162,9321.63275789,393.069281892,0.0,0.0,225.532669355,0.0,0.0,84.77803887,1.1125726885,20.744844918,819.873936,4559.5949007,2479.5543136,101.80494401,0.0,0.0,60.389707161,0.0,0.0,91.7664757346,1.20428445837,22.4548872935,887.457915472,4559.5949007,2479.5543136,101.80494401,0.0,0.0,65.367761164,0.0,0.0,166.222268854,2.18139460422,40.6739202187,1607.50717559,4559.5949007,2479.5543136,101.80494401,0.0,0.0,118.404651411,0.0,0.0,326.069380269,4.279125725,230.498276867,2215.8755027,12323.2294614,6525.14293053,275.148497324,0.0,0.0,80.519609548,0.0,0.0,352.947983595,4.63186330142,249.498747705,2398.53490668,12323.2294614,6525.14293053,275.148497324,0.0,0.0,87.1570148854,0.0,0.0,639.31641867,8.38997924702,451.932446875,4344.61398809,12323.2294614,6525.14293053,275.148497324,0.0,0.0,157.872868549,11611.2189399,8127.85325795,31401.0896919,21980.7627843,11727.4364035,8209.20548243,31737.5591505,22216.2914054,12965.63367,9075.94356899,35322.3522723,24725.6465906,11611.2189399,8127.85325795,31401.0896919,21980.7627843,11727.4364035,8209.20548243,31737.5591505,22216.2914054,12965.63367,9075.94356899,35322.3522723,24725.6465906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,49,Sonoma,0.0,0.0,0.0,0.0,165.7269734,3041.87555,3151.339888,10942.18272,571.882494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.388205788,3292.62392204,3151.339888,10942.18272,571.882494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.936904605,5964.13248328,3151.339888,10942.18272,571.882494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.41081556,8221.28527027,8517.13483243,28795.2176842,1545.62836216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.20228653,8898.98357307,8517.13483243,28795.2176842,1545.62836216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.41005117,16119.2769818,8517.13483243,28795.2176842,1545.62836216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.00888138,2129.312885,2205.9379216,7659.527904,400.3177458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.571744051,2304.83674543,2205.9379216,7659.527904,400.3177458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.455833223,4174.8927383,2205.9379216,7659.527904,400.3177458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.98757089,5754.89968919,5961.9943827,20156.6523789,1081.93985351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.24160057,6229.28850115,5961.9943827,20156.6523789,1081.93985351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.28703582,11283.4938873,5961.9943827,20156.6523789,1081.93985351,0.0,0.0,0.0,17873.0076254,12511.1053378,48920.6769646,34244.4738752,18137.4172298,12696.1920609,49750.1667384,34825.1167169,20954.4744899,14668.1321429,58587.6679118,41011.3675383,17873.0076254,12511.1053378,48920.6769646,34244.4738752,18137.4172298,12696.1920609,49750.1667384,34825.1167169,20954.4744899,14668.1321429,58587.6679118,41011.3675383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50,Stanislaus,16968.538111,9321.571064,87249.10252,24434.13264,0.0,6534.711413,427.078907,13446.63364,534.9073328,18042.59964,7968.010884,62149.91315,18367.2913595,10089.9683014,94441.2344988,26448.2909712,0.0,7073.38178975,427.078907,13446.63364,534.9073328,19529.8901003,8624.83123207,67273.0647348,33269.8059727,18276.580966,171067.224126,47907.4182305,0.0,12812.4520436,427.078907,13446.63364,534.9073328,35375.6926695,15622.6879631,121855.845105,67874.152444,37286.284256,335573.471231,93977.4332308,0.0,17661.3821973,1154.26731622,35385.878,1445.69549405,24056.79952,10624.014512,82866.5508667,73469.1654381,40359.8732056,363235.517303,101724.196043,0.0,19117.2480804,1154.26731622,35385.878,1445.69549405,26039.8534671,11499.7749761,89697.4196464,133079.223891,73106.3238639,657950.862025,184259.300887,0.0,34628.2487666,1154.26731622,35385.878,1445.69549405,47167.590226,20830.2506175,162474.460141,11877.9766777,6525.0997448,61074.371764,17103.892848,0.0,4574.2979891,298.9552349,9412.643548,374.43513296,12629.819748,5577.6076188,43504.939205,12857.1039517,7062.97781098,66108.8641491,18513.8036799,0.0,4951.36725283,298.9552349,9412.643548,374.43513296,13670.9230702,6037.38186245,47091.1453143,23288.8641809,12793.6066762,119747.056888,33535.1927613,0.0,8968.71643055,298.9552349,9412.643548,374.43513296,24762.9848687,10935.8815742,85299.0915738,47511.9067108,26100.3989792,234901.429862,65784.2032615,0.0,12362.9675381,807.987121351,24770.1146,1011.98684584,16839.759664,7436.8101584,58006.5856067,51428.4158067,28251.9112439,254264.862112,71206.9372303,0.0,13382.0736563,807.987121351,24770.1146,1011.98684584,18227.897427,8049.84248327,62788.1937524,93155.4567235,51174.4267047,460565.603417,128981.510621,0.0,24239.7741366,807.987121351,24770.1146,1011.98684584,33017.3131582,14581.1754323,113732.122098,247077.199302,172954.039511,707905.929068,495534.150347,266256.572868,186379.601007,763128.88897,534190.222279,470596.326957,329417.42887,1351482.10123,946037.470859,247077.199302,172954.039511,707905.929068,495534.150347,266256.572868,186379.601007,763128.88897,534190.222279,470596.326957,329417.42887,1351482.10123,946037.470859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,Sutter,8.013172338,0.455293883,0.7152253,0.0,96.85342599,264.6466058,1066.859858,1994.193697,29.580129,6.849601206,0.389181887,0.50947447,8.67371544227,0.49282474121,0.774182866366,0.0,104.837263098,286.461997153,1066.859858,1994.193697,29.580129,7.41422862855,0.421262990578,0.551471551027,15.7112349436,0.892683803924,1.40232510321,0.0,189.898190958,518.886256948,1066.859858,1994.193697,29.580129,13.4298489135,0.763059597938,0.998914382256,32.052689352,1.821175532,2.75086653846,0.0,1076.14917767,715.261096757,2883.40502162,5247.87815,79.9462945946,9.132801608,0.518909182667,0.679299293333,34.6948617691,1.97129896484,2.9776264091,0.0,1164.85847886,774.221613926,2883.40502162,5247.87815,79.9462945946,9.8856381714,0.561683987438,0.735295401369,62.8449397743,3.5707352157,5.39355808925,0.0,2109.97989953,1402.39528905,2883.40502162,5247.87815,79.9462945946,17.906465218,1.01741279725,1.33188584301,5.6092206366,0.3187057181,0.50065771,0.0,67.797398193,185.25262406,746.8019006,1395.9355879,20.7060903,4.7947208442,0.2724273209,0.356632129,6.07160080959,0.344977318847,0.541928006456,0.0,73.3860841684,200.523398007,746.8019006,1395.9355879,20.7060903,5.18996003998,0.294884093405,0.386030085719,10.9978644605,0.624878662747,0.981627572244,0.0,132.92873367,363.220379864,746.8019006,1395.9355879,20.7060903,9.40089423946,0.534141718557,0.699240067579,22.4368825464,1.2748228724,1.92560657692,0.0,753.304424367,500.68276773,2018.38351514,3673.514705,55.9624062162,6.3929611256,0.363236427867,0.475509505333,24.2864032384,1.37990927539,2.08433848637,0.0,815.400935205,541.955129748,2018.38351514,3673.514705,55.9624062162,6.91994671998,0.393178791206,0.514706780958,43.991457842,2.49951465099,3.77549066248,0.0,1476.98592967,981.676702334,2018.38351514,3673.514705,55.9624062162,12.5345256526,0.712188958075,0.932320090106,3469.06566487,2428.34596541,10049.5954821,7034.7168375,3500.26063047,2450.18244133,10201.1359637,7140.7951746,3832.61619865,2682.83133906,11815.6696517,8270.96875621,3469.06566487,2428.34596541,10049.5954821,7034.7168375,3500.26063047,2450.18244133,10201.1359637,7140.7951746,3832.61619865,2682.83133906,11815.6696517,8270.96875621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
